
2.801, -0.9058471, 0.58897877, -0.29813242
2.945, -0.9804212, 0.34489584, 0.62662697
3.09, -0.5104704, 0.20632863, -0.3678875
3.234, -0.4621013, 0.29729342, -0.89174557
3.38, -0.6040987, -0.07419634, 0.6280842
3.612, 0.9706092, -0.57459736, -1.1655779
3.756, 0.53620625, -0.7514584, -0.20622444
3.898, -3.605991, -2.2386165, -0.32256746
4.044, -1.0237246, -0.6631242, 3.197418
4.187, 5.325903, 2.5182514, 2.790266
4.331, 0.7361989, 3.5181026, -0.78666306
4.475, -2.0190024, 1.45193, -0.36209774
4.619, 2.4607525, 0.7492547, 0.82864755
4.762, -2.323845, -2.8470168, 0.9868041
4.906, 1.389307, 0.78273153, -0.02430582
5.05, 2.3748527, 2.9856915, 0.64910126
5.194, 3.3073897, -1.5501623, -0.88392687
5.337, -3.0498137, -2.6408958, 1.9776764
5.481, -2.1565814, -0.19536304, -0.61159444
5.625, 1.9230666, 0.90343523, 0.4680066
5.769, 1.6892781, -0.58749723, 3.3412313
5.913, 1.7861876, 1.3027878, 0.24501407
6.054, -0.88608605, 1.0358696, -0.1601249
6.2, 2.592568, -1.6304331, 0.7574742
6.343, 1.8834436, -3.7801304, -2.3430943
6.488, -2.0646515, 0.19323635, 0.9276701
6.631, -1.4073379, 4.605406, 0.12509936
6.775, 1.253839, -2.0947838, 0.05579114
6.916, 0.6209531, 0.26371574, 0.11781418
7.06, 0.9384384, 0.72241974, 0.17966256
7.204, 0.5151472, 0.38052797, 0.16512755
7.348, 0.1598978, 0.08442783, 0.14503142
7.492, 0.37663603, 0.19281769, 0.15182078
7.636, 0.38869572, 0.21565342, 0.23170377
7.781, 0.16781902, 0.07273102, 0.38773194
7.924, 0.22231102, 0.08783436, 0.42961895
8.066, 0.035047054, -0.14950848, 0.4379531
8.21, -0.020885944, 0.11033058, 0.9465176
8.356, -0.1578517, -0.1721549, 0.8128561
8.497, -0.6012888, -0.6804681, 1.1777067
8.641, -1.0584531, -1.1287825, 2.0180316
8.788, -2.6439943, -1.1670947, 4.817212
8.93, 5.084985, 6.2438645, -6.5356474
9.074, -1.3059874, 1.5364299, -0.34807587
9.219, -3.5468683, -4.6482973, 5.244561
9.362, 0.022575378, 4.432702, 1.3302813
9.506, -0.40591335, 1.273088, -0.54761505
9.652, 1.5013885, 1.1466694, -0.63290215
9.794, 0.23914146, -0.43711567, 0.64216566
9.937, 0.6650529, -0.061304092, 0.008925438
10.081, 0.21731043, 0.017897129, 0.27435112
10.224, -0.014638901, 0.30502844, 0.64358425
10.367, -0.37725782, 0.27653837, 0.45550108
10.513, -0.2951219, 0.44200277, 0.35825634
10.656, -0.28158808, 0.37809372, 0.54717493
10.8, -0.13474226, 0.56173563, 0.39570093
10.943, -0.2164073, 0.43260956, 0.30566454
11.087, 0.016227245, 0.54487085, 0.43499565
11.232, -0.09753847, 0.4928074, 0.34215117
11.374, 0.06698656, 0.7270117, 0.6156111
11.517, -0.062088966, 0.6945622, 0.3300805
11.661, 0.19638014, 0.39432406, 0.23823309
11.806, -0.060167313, 0.76961446, 0.017696857
11.949, 0.15942669, 1.2894235, 0.2128377
12.093, 0.33136988, 1.2330573, -0.33073616
12.236, 0.55848217, 1.0318726, -0.43782043
12.38, 0.3669405, 0.9435773, -0.18867874
12.525, 0.0206666, 1.0835376, 0.33967328
12.669, -0.5602479, 0.46485186, 0.38572454
12.812, 0.23426771, 0.68463564, 0.3956883
12.955, 0.2501092, 0.4777751, 0.11286616
13.1, -0.33716536, 1.2231112, 0.4220841
13.241, 0.45962858, -0.1683321, 0.27823246
13.385, 0.26707792, 1.061266, 0.26427615
