0.603, -0.09435737, -0.10826588, -0.042274795
0.747, 0.06639421, 0.052088737, -0.08756573
0.892, 0.0980351, 0.018230438, 0.029388443
1.037, -0.3785956, -0.1293335, -0.050440848
1.18, -0.13928854, 0.06367874, -0.17134427
1.324, -0.08223295, -0.039975166, 0.14377756
1.469, -0.1542747, 0.24786091, -0.15768003
1.612, -0.08954394, 0.13443375, 0.07040316
1.755, -0.21241212, -0.28584576, -0.13819051
1.899, -0.30400252, 0.18377209, -0.30971998
2.043, -0.5182215, -0.5782547, 0.0062431693
2.186, -1.6815412, 0.4882021, 0.11717126
2.33, 0.11069119, 1.5686998, 0.3608843
2.483, -1.2951958, 1.0662117, -0.6075103
2.627, -1.3421, -0.6590061, -1.1246626
2.779, 2.3307283, 1.7964659, -0.8390385
2.923, -0.045345664, 3.378347, -1.3452303
3.068, -4.067686, -1.7899551, 2.3812256
3.211, -1.5096676, 3.2277493, -0.5144888
3.355, 2.636837, -4.2121964, 1.6668261
3.498, 1.8766222, -1.1359177, -4.2692924
3.642, 0.7310405, 2.403615, -0.068654425
3.79, -1.3541819, -0.44796562, -0.12661457
3.93, -1.2055259, 2.0332947, -1.5606135
4.073, -1.9081845, 0.8074627, -1.1808035
4.217, 6.148498, -6.1091156, -2.6322122
4.359, 1.366761, 2.866497, -2.331767
4.505, -2.2201562, -0.09818554, 1.5296516
4.649, -1.8194988, 1.1997862, -0.028293133
4.791, -2.0277963, -4.9323854, -0.85791767
4.936, 2.304647, 0.7969284, -4.70863
5.08, 1.8167608, 1.847939, 2.750191
5.222, -1.5259819, 2.0714812, -0.016642034
5.366, -0.6560095, 1.2777376, 0.59434605
5.509, -1.0914781, -0.67405605, 0.6851165
5.653, 3.851131, 0.6861458, -2.3640501
5.801, 1.4072661, 2.7513642, -0.8681359
5.942, -3.2625523, -2.9863682, 2.525171
6.086, -1.3051338, 1.2010527, 0.92817205
6.229, 1.9489158, -9.433527, 2.5356688
6.374, -1.0289571, 0.46910572, -1.3016706
6.515, 0.21616268, 1.637228, 2.458803
6.661, -2.1895695, 0.5767994, -2.4279299
6.804, -1.0213766, 1.1333551, 1.989133
6.948, -2.283351, -7.3433666, -0.21719766
7.092, 2.169817, 1.988318, -1.7125955
7.236, 0.04938227, 2.6032486, -0.4247694
7.38, -2.5433412, -0.14840889, 1.019489
7.524, -1.575794, 1.444231, -0.4313425
7.668, -0.2897581, 1.8328729, 1.6995469
7.811, 3.9880757, 0.55585766, -3.0171075
7.955, 1.1515565, 2.0502586, -0.20620507
8.098, -1.2056231, -0.64785004, 0.95637864
8.243, -2.6938696, -0.6670933, -1.6743193
8.387, -0.14988735, 1.9678025, -0.6286677
8.53, 1.7330897, -7.892619, -1.9155064
8.672, -0.04597938, 2.63381, -0.70846784
8.817, 0.6514153, 1.1552496, -0.8515332
8.963, -2.3353996, -1.0256233, 1.865994
9.104, -2.065668, 1.2985497, 1.7660255
9.248, 1.789031, -10.637037, 4.1858563
9.392, -0.36491823, -1.6300344, -1.8033228
9.536, -0.34626395, 0.97908306, 2.9891763
9.68, -1.5997269, 1.0993071, -0.9492799
9.824, 1.9152241, 2.3949194, 0.48925412
9.967, -2.534203, -5.2528543, 0.13814044
10.111, 0.7905482, -0.8459816, -0.16462874
10.255, 1.0207652, 2.9601436, -1.0939989
10.398, -0.35682738, 0.078406334, 1.3226955
10.542, -1.2312996, 1.296792, 1.3747797
10.686, -1.031143, 2.5208483, -0.6805364
10.828, 3.1678505, -5.6341887, -0.6582625
10.974, -0.8817345, 2.0375767, 1.5557663
11.117, -2.283799, 0.18913174, 0.73258007
11.261, -0.24881327, 0.40846157, -0.35725135
11.405, 0.65221834, 1.5009842, -0.7500836
11.548, -1.8051628, -5.2142096, 0.9300761
11.693, -0.43007457, 1.030076, -0.6302309
11.836, 0.3896973, 2.9123979, -0.77281296
11.979, -0.670833, 0.5639353, 0.9134574
12.126, -1.105387, 0.30059624, 3.3833468
12.268, -2.3548753, 3.2230802, 2.1825092
12.412, 3.6009061, -9.4631405, 1.0721643
12.555, 5.27306, -0.15235233, -1.7844794
12.699, 0.1791066, -0.38313293, 0.46096963
