0.586, 0.26968575, -0.11733341, -1.2589686
0.73, 0.7872691, 0.32661438, -0.4108277
0.875, 0.1847899, -0.051618576, -0.6256769
1.019, 0.3123119, 0.10375404, -0.46064335
1.164, 0.26402473, 0.5148659, -0.2714784
1.306, -0.48812306, 0.3248415, -0.09759604
1.45, 0.9971504, -0.3397751, -0.39123088
1.594, -0.05990708, 0.06360054, -0.74011827
1.737, 0.47932398, 0.030878067, -0.82212085
1.881, -1.4091389, -0.5049143, 0.6615711
2.026, 0.15492308, 1.498251, -0.13840136
2.168, -1.3451434, 1.4030828, -0.08950746
2.321, -0.33228338, 1.7176929, 1.1909206
2.474, 4.402778, -3.7608767, -1.7066461
2.629, 1.2921727, 2.2506447, -1.8306253
2.777, -4.4532056, -4.811763, 1.181624
2.906, -1.1508077, 1.2281494, 2.4070506
3.049, 3.607039, -6.548977, -2.475621
3.193, -1.5070057, -5.023328, -1.6050599
3.336, 0.8596549, 2.1058564, 1.6061074
3.481, -2.4667387, -2.1409369, -0.41474885
3.624, -1.0765314, 1.1973724, -1.3807603
3.767, 3.660736, -10.975921, -1.86011
3.912, 1.1523498, 2.7234416, -2.1634169
4.056, 1.5701746, 2.2710295, 0.8832431
4.199, 2.3725271, 0.9229393, 2.3066206
4.343, 0.54900396, -5.44958, -1.6103935
4.487, 2.3603964, -2.809186, -1.8343227
4.63, 0.13399494, 3.0965214, -1.0687541
4.775, -3.0112195, 0.5675602, -1.5072875
4.918, -1.4316225, 1.7208838, -1.278364
5.061, 7.3294163, -9.5896225, -1.8427212
5.205, 3.5125113, 2.533258, -0.57028913
5.349, -2.5443413, -1.5476894, -0.4949757
5.491, 0.90251476, 2.2051964, 2.4241066
5.637, 1.1464221, -9.195449, -2.6006813
5.781, 2.7314954, -3.249199, -2.011667
5.925, -0.077872455, 2.7296605, -1.5063343
6.068, -2.036003, 1.6793809, -0.31184804
6.211, -0.30517685, 1.4201918, 0.6167958
6.355, 1.700415, -8.622627, -0.83894205
6.5, 2.5136194, 3.85809, -0.939921
6.642, 1.1311262, 0.5528221, 0.46170282
6.787, -0.9849131, -1.1957245, 1.598967
6.931, -0.96968544, 2.5407143, 0.8865005
7.074, 1.4064109, -5.0871563, -1.6418402
7.216, 2.1011255, -2.1876316, -3.477561
7.362, -0.6748994, 2.0978842, 2.554655
7.505, -1.3210084, -0.12781906, -0.73371124
7.648, -0.7251661, 0.075790405, 0.3977369
7.794, -1.1145502, 2.02851, -0.7448269
7.937, 3.0531175, -9.839982, -2.958715
8.079, 0.44380355, 3.4919462, -1.640847
8.226, 0.7055781, 0.001294136, -0.21888316
8.368, -1.7463496, 0.23745441, 1.0070329
8.512, -2.5279822, 2.6380548, 0.28761697
8.655, 1.7699813, -12.394907, 2.281582
8.799, 0.3982336, -0.5637026, -1.893899
8.943, 2.4336739, 4.1428437, -0.4586981
9.086, -3.4056718, 3.538046, -2.7707596
9.23, -1.793656, -7.9094143, 3.635058
9.374, 3.004908, 2.4704065, -0.8965751
9.517, 0.24206139, 3.2916293, -0.33560336
9.666, -2.2680602, 1.0228672, 1.9696612
9.803, 0.28417897, 1.7144165, 2.500095
9.949, 2.144687, -7.1651945, 1.2038727
10.093, 0.4373235, -0.48497963, -2.5590527
10.235, -1.0544552, 1.378603, 1.4240574
10.379, -1.9214873, 0.9504938, -1.4281182
10.523, 0.095354676, 1.6528363, 0.614421
10.667, 0.6219466, -5.7436647, 0.9136586
10.811, 1.247266, 2.3070655, -1.6300619
10.954, 0.55650306, 1.6662006, 0.4168439
11.099, -2.5299342, -0.5790796, 0.11580908
11.243, -1.1773555, 0.6153841, 2.281568
11.387, 2.065261, -5.0419245, 0.42187
11.531, -0.26294065, -1.9536467, -1.9107534
11.674, 1.6842446, 2.2046156, -0.5873809
11.818, -2.8665788, -1.5076466, 0.71900344
11.96, 1.0675273, 0.46376896, 0.9369144
12.105, -2.5850983, -2.1320267, -1.2061628
12.249, 4.4421964, 1.0061483, 1.0859661
12.393, -0.88232124, -1.3921022, -0.77132756
12.537, 1.5670688, 1.4189692, -1.8695767
12.681, -1.1968122, -0.26710224, 0.13567162
