
0.577, -0.14116824, 0.17901897, 0.056904078
0.72, 0.19898427, 0.37079048, -0.46630937
0.865, -0.49916816, 0.14065838, -1.1000944
1.018, -0.54989076, -0.12583447, 1.0664308
1.172, -0.88124025, -0.11527252, 1.0737554
1.313, -1.3072069, -0.34491825, 0.25322235
1.459, -0.2020495, -3.0961037, 1.1670903
1.604, 1.0586591, -2.454795, 1.6093751
1.746, -0.18368822, -2.132763, -5.465245
1.89, 4.3276806, 1.3230495, -2.351451
2.034, 1.7067056, 1.1723466, -3.5653996
2.177, 1.5918372, 3.6102347, -1.5457127
2.321, -1.3925835, -8.301453, 3.277018
2.466, 2.2757185, -3.431634, -0.03560257
2.608, -3.1123848, -1.5274477, 1.513262
2.752, -3.0051637, -0.6963234, -0.041073635
2.895, 0.28234422, 1.4171858, -0.28919846
3.04, 0.061377764, -1.1665411, -0.1027205
3.184, -1.539474, -4.159871, 4.5750694
3.327, 0.7254352, -1.2229967, -6.454047
3.47, 5.4647446, 3.4416857, -2.7268496
3.615, 1.7559447, 0.9785209, -2.4389362
3.759, 1.2125266, 4.60161, 6.442728
3.903, -0.62913907, 0.21488762, 0.16094065
4.047, 0.62911296, -0.36354923, -3.0195918
4.191, -1.9274337, 1.1782751, 0.88810223
4.334, -2.2671347, -0.9105377, -1.5207446
4.477, -2.1886418, -1.4025335, 0.628909
4.622, -0.8721229, -4.2212744, 1.0325296
4.766, 1.6511439, -0.8501196, -3.2545483
4.91, 5.245368, 1.2381792, -2.7009702
5.052, 2.0407393, -1.3837819, -2.668968
5.195, 2.3310292, 3.3742042, -1.4964576
5.34, -4.004164, -8.777926, 3.726697
5.485, 2.1735334, -4.966716, 0.6278987
5.626, -1.3968213, -2.661994, 0.0039145052
5.77, -2.335811, -0.2320919, 0.76773167
5.915, 0.6525544, -0.052581787, 1.935377
6.059, 0.32329392, -1.0395908, 0.5129721
6.203, 1.4070017, -5.7414837, 1.8411179
6.346, 0.9106984, 0.22162437, -5.192164
6.491, 4.9737453, 2.07589, -2.618833
6.634, 1.3018303, -1.2275691, -2.27932
6.778, 2.4964514, 3.4594283, -0.57899237
6.921, -0.5219568, -6.456603, 3.1439004
7.065, 1.3375692, -3.5194798, 0.41835785
7.209, -1.61016, -1.3504457, 0.22530514
7.353, -1.6411259, 0.9992075, 0.31789407
7.496, -0.8713363, -0.18244743, -0.3073616
7.641, -0.3552972, -0.6555109, 1.0494504
7.782, 0.4605887, -5.467643, 3.188076
7.929, -1.017683, -1.9537773, -0.33775055
8.073, 5.882229, 1.4242368, -3.387423
8.215, 1.8947952, -1.5272369, -2.3691943
8.359, 2.2148764, 2.5893369, -1.8640501
8.504, -1.6811485, 2.2602935, 1.4272242
8.647, -1.2654624, 1.3436737, -1.3049825
8.791, 1.7887416, 1.7841988, -0.90880364
8.934, -1.7568091, 1.8439484, 1.715251
9.078, -2.874237, -1.0582333, 0.08383985
9.221, 2.2459397, 0.86211586, -0.8111404
9.365, -0.75945497, -4.664715, -1.8077624
9.509, -0.49054182, -2.890211, 1.3637404
9.653, -4.315967, 0.35394764, 5.1204348
9.795, 3.7233257, 1.845562, -2.7186418
9.94, 1.9224801, 1.2092929, -1.5551054
10.084, -0.05305004, 2.6232781, -0.84315515
10.228, -0.26278687, -8.9862, 3.724308
10.371, 1.404836, -3.3115368, 0.81597686
10.516, -1.7982247, -3.7077742, 0.29929096
10.659, -1.8320506, 0.23026752, 0.6194308
10.802, -1.9608438, -0.21243763, 0.11298463
10.947, -0.6596396, -0.4033327, 0.671153
11.091, 0.543715, -3.4816856, 0.4115975
11.234, -1.8596593, -2.3166103, 2.3922248
11.378, 4.381624, 0.94194984, -2.0770206
11.522, 1.3280548, -0.19984531, -1.577661
11.665, 2.708155, 2.461505, -1.9272194
11.81, -0.9161639, 1.7841468, -1.3633561
11.952, 2.1284142, -0.15008163, -0.15500426
12.095, -1.0441089, -1.5017576, -0.2985307
12.24, 0.057776608, -1.5013542, 0.90295285
12.384, -1.8282094, 0.7009716, 0.61103815
12.526, -1.7752141, -0.07044411, -0.24811524
